GEOM_X;GEOM_Y;TERYT_KOD;ULICA_NR
7422557,67;5550250,524;20757;stachiewicza_19
7422724,001;5550189,66;24908;wybickiego_38
7422687,933;5550189,21;24908;wybickiego_40
7423189,724;5551044,191;15095;opolska_35
7423189,724;5551044,191;15095;opolska_35
7423335,218;5551074,035;15095;opolska_13
7423335,218;5551074,035;15095;opolska_13
7423322,038;5551071,385;15095;opolska_15
7423322,038;5551071,385;15095;opolska_15
7423308,586;5551068,54;15095;opolska_17
7423308,586;5551068,54;15095;opolska_17
7423295,618;5551065,811;15095;opolska_19
7423295,618;5551065,811;15095;opolska_19
7423282,209;5551063,331;15095;opolska_21
7423282,209;5551063,331;15095;opolska_21
7423269,163;5551060,679;15095;opolska_23
7423269,163;5551060,679;15095;opolska_23
7423256,075;5551057,85;15095;opolska_25
7423256,075;5551057,85;15095;opolska_25
7423242,587;5551054,975;15095;opolska_27
7423242,587;5551054,975;15095;opolska_27
7423229,514;5551052,32;15095;opolska_29
7423229,514;5551052,32;15095;opolska_29
7423216,146;5551049,675;15095;opolska_31
7423216,146;5551049,675;15095;opolska_31
7423202,949;5551046,955;15095;opolska_33
7423202,949;5551046,955;15095;opolska_33
7423183,293;5551085,484;15095;opolska_37
7423183,293;5551085,484;15095;opolska_37
7423257,203;5550971,035;9973;krowoderskich zuchów_18
7423098,18;5550913,3;9973;krowoderskich zuchów_26
7422454,952;5550894,739;15567;palacha_15
7422499,244;5550900,17;15567;palacha_13
7422523,191;5550641,789;20757;stachiewicza_35
7422491,67;5550643,377;20757;stachiewicza_39
7422487,175;5550615,489;20757;stachiewicza_37
7422567,78;5550602,478;20757;stachiewicza_35a
7422752,575;5550706,04;12014;makowskiego_1
7422583,925;5550655,798;20757;stachiewicza_35b
7422960,775;5550571,135;11653;w³adys³awa ³okietka_57
7423411,627;5550684,615;8587;kluczborska_4
7422999,86;5550494,039;11653;w³adys³awa ³okietka_53
7423069,685;5550575,607;11653;w³adys³awa ³okietka_57b
7423140,96;5550561,863;19127;rusznikarska_15
7424127,1;5550860,71;1132;bia³a_4
7424086,215;5550922,283;17466;pr¹dnicka_99
7423963,164;5550775,75;35323;fieldorfa-nila_3
7424254,133;5550821,865;25948;zdrowa_14
7423269,557;5550928;9973;krowoderskich zuchów_20
7423121,073;5550877,229;9973;krowoderskich zuchów_24
7423218,801;5550890,495;9973;krowoderskich zuchów_22
7423148,985;5550800,09;9973;krowoderskich zuchów_23
7423161,319;5550752,795;9973;krowoderskich zuchów_25
7423150,228;5550665,4;19127;rusznikarska_16
7422979,03;5550903,962;875;batalionu "ska³a" ak_10
7423002,47;5550846,728;875;batalionu "ska³a" ak_8
7423315,832;5550744,585;9973;krowoderskich zuchów_15a
7424039,895;5550560,286;17466;pr¹dnicka_65
7424141,33;5550484,474;19803;siemaszki_32a
7424230,973;5550679,541;19803;siemaszki_37
7424135,895;5550152,443;19803;siemaszki_13a
7424137,1;5550164,653;19803;siemaszki_13b
7424138,335;5550177,713;19803;siemaszki_15
7423859,015;5550203,274;17466;pr¹dnicka_48a
7423230,33;5550402,39;19127;rusznikarska_4
7423082,298;5550419,595;24908;wybickiego_16
7424029,95;5550481,752;17466;pr¹dnicka_61a
7424025,75;5550447,467;17466;pr¹dnicka_59
7424020,855;5550408,135;17466;pr¹dnicka_53
7424007,765;5550303,235;17466;pr¹dnicka_43
7423974,05;5550294,819;17466;pr¹dnicka_58
7424108,335;5550317,686;19803;siemaszki_22
7424111,73;5550351,301;19803;siemaszki_26
7424160,89;5550459,264;19803;siemaszki_25
7424251,035;5550490,762;19803;siemaszki_27a
7424244,33;5550442,692;19803;siemaszki_25a
7424692,044;5550489,335;26376;¿abiniec_14
7424652,918;5550307,207;26376;¿abiniec_38
7424731,635;5550577,115;26486;¿mujdzka_30
7424731,635;5550577,115;26486;¿mujdzka_30
7424749,902;5550564,017;26486;¿mujdzka_28
7424749,902;5550564,017;26486;¿mujdzka_28
7424768,427;5550552,639;26486;¿mujdzka_26
7424768,427;5550552,639;26486;¿mujdzka_26
7424805,205;5550534,11;26486;¿mujdzka_22
7424805,205;5550534,11;26486;¿mujdzka_22
7424824,48;5550524,905;26486;¿mujdzka_20
7424824,48;5550524,905;26486;¿mujdzka_20
7424831,728;5550548,218;26486;¿mujdzka_39
7424831,728;5550548,218;26486;¿mujdzka_39
7424487,215;5550448,832;20551;solskiego_5
7424520,291;5550390,865;20551;solskiego_6
7424622,856;5550577,979;20551;solskiego_16
7422532,667;5550905,836;15567;palacha_11
7422500,291;5550560,465;20757;stachiewicza_33
7422569,367;5550712,32;12014;makowskiego_5
7423095,098;5550359,245;24908;wybickiego_14
7423361,092;5551039,824;15095;opolska_11
7423361,092;5551039,824;15095;opolska_11
7423239,489;5550860,475;9973;krowoderskich zuchów_21
7423743,352;5550423,791;2063;bratys³awska_1
7422795,575;5550933,324;875;batalionu "ska³a" ak_5
7422422,64;5550821,855;13180;modrzejewskiej_21
7422528,371;5550750,675;20757;stachiewicza_45
7422573,577;5550745,275;20757;stachiewicza_47
7422602,265;5550909,709;15567;palacha_9
7422633,486;5550873,797;15567;palacha_7
7422634,125;5550828,606;15567;palacha_5
7422633,99;5550785,246;15567;palacha_3
7422466,666;5550385,055;20757;stachiewicza_27
7422508,835;5550372,57;20757;stachiewicza_29
7422552,544;5550359,455;20757;stachiewicza_31
7422962,295;5550657,974;875;batalionu "ska³a" ak_2a
7422693,014;5550257,775;48379;che³moñskiego - deptak_24
7422999,095;5550714,8;875;batalionu "ska³a" ak_4a
7423231,14;5550559,247;19127;rusznikarska_12b
7423270,664;5550538,378;19127;rusznikarska_12a
7423231,74;5550486,597;19127;rusznikarska_12
7423504,25;5550697,415;9973;krowoderskich zuchów_11
7422438,955;5550229,94;20757;stachiewicza_13
7423197,565;5550545,277;19127;rusznikarska_17
7423011,865;5550660,127;875;batalionu "ska³a" ak_2
7423050,275;5550707,103;875;batalionu "ska³a" ak_4
7423028,61;5550761,637;875;batalionu "ska³a" ak_6
7423626,266;5550250,56;24908;wybickiego_1
7424011,88;5550336,498;17466;pr¹dnicka_45
7424069,62;5550352,479;19803;siemaszki_24
7424082,34;5550439,156;19803;siemaszki_30b
7423924,496;5550494,255;2063;bratys³awska_5
7423937,28;5550547,112;17466;pr¹dnicka_74a
7424004,53;5550665,956;17466;pr¹dnicka_76
7424073,13;5550674,609;17466;pr¹dnicka_75
7424149,792;5550660,408;19803;siemaszki_46a
7424229,4;5550627,495;19803;siemaszki_33
7424429,82;5550471,716;18565;reja_17
7424607,85;5550477,869;20551;solskiego_12
7424339,475;5550523,828;1503;bobrzeckiej_9
7424348,83;5550573,829;1503;bobrzeckiej_7
7424358,595;5550623,863;1503;bobrzeckiej_5
7424368,366;5550674,151;1503;bobrzeckiej_3
7424378,125;5550723,682;1503;bobrzeckiej_1
7424676,515;5550418,813;26376;¿abiniec_24
7424842,424;5550517,056;26486;¿mujdzka_18
7424842,424;5550517,056;26486;¿mujdzka_18
7424797,696;5550565,244;26486;¿mujdzka_43
7424797,696;5550565,244;26486;¿mujdzka_43
7424563,989;5550230,685;27651;konecznego_2
7424679,241;5550255,407;26376;¿abiniec_44
7424520,844;5550512,47;20551;solskiego_9
7424225,632;5550723,259;19803;siemaszki_41
7423560,799;5550586,135;8587;kluczborska_48a
7423477,82;5550584,686;9973;krowoderskich zuchów_7
7423469,725;5550535,752;9973;krowoderskich zuchów_5
7423377,705;5550479,106;9973;krowoderskich zuchów_3a
7423153,255;5550501,944;19127;rusznikarska_13
7422999,215;5550415,185;11653;w³adys³awa ³okietka_49
7424199,541;5550500,276;19803;siemaszki_27
7423155,882;5551040,645;15095;opolska_41
7423155,882;5551040,645;15095;opolska_41
7423142,534;5551040,43;15095;opolska_43
7423142,534;5551040,43;15095;opolska_43
7423129,284;5551040,35;15095;opolska_45
7423129,284;5551040,35;15095;opolska_45
7423115,32;5551040,295;15095;opolska_47
7423115,32;5551040,295;15095;opolska_47
7423102,01;5551040,11;15095;opolska_49
7423102,01;5551040,11;15095;opolska_49
7423088,417;5551040,115;15095;opolska_51
7423088,417;5551040,115;15095;opolska_51
7423074,738;5551039,93;15095;opolska_53
7423074,738;5551039,93;15095;opolska_53
7423061,309;5551039,86;15095;opolska_55
7423061,309;5551039,86;15095;opolska_55
7423047,865;5551039,57;15095;opolska_57
7423047,865;5551039,57;15095;opolska_57
7423034,164;5551039,71;15095;opolska_59
7423034,164;5551039,71;15095;opolska_59
7423020,662;5551039,57;15095;opolska_61
7423020,662;5551039,57;15095;opolska_61
7423007,234;5551039,47;15095;opolska_63
7423007,234;5551039,47;15095;opolska_63
7422993,634;5551039,5;15095;opolska_65
7422993,634;5551039,5;15095;opolska_65
7422980,05;5551039,28;15095;opolska_67
7422980,05;5551039,28;15095;opolska_67
7422966,42;5551038,935;15095;opolska_69
7422966,42;5551038,935;15095;opolska_69
7422979,68;5550610,394;11653;w³adys³awa ³okietka_59
7422980,185;5550533,129;11653;w³adys³awa ³okietka_55
7422980,945;5550454,597;11653;w³adys³awa ³okietka_51
7422488,404;5550756,05;12014;makowskiego_8
7422452,361;5550767,82;20757;stachiewicza_58
7422490,51;5550741,375;12014;makowskiego_6
7422393,264;5550716,21;1098;berwiñskiego_9
7422413,372;5550708,641;1098;berwiñskiego_7
7422422,251;5550705,78;1098;berwiñskiego_5
7422439,361;5550699,124;1098;berwiñskiego_3
7422450,821;5550694,955;1098;berwiñskiego_1
7422481,695;5550707,729;20757;stachiewicza_52
7422495,32;5550675,812;20757;stachiewicza_41
7422663,395;5550222,972;21478;styki_10
7422665,565;5550240,614;21478;styki_14
7422666,34;5550259,875;21478;styki_18
7422669,335;5550279,278;21478;styki_22
7422672,745;5550296,183;21478;styki_26
7422675,905;5550330,563;21478;styki_34
7422676,125;5550323,522;21478;styki_32
7422675,18;5550313,877;21478;styki_30
7422674,165;5550306,378;21478;styki_28
7422670,19;5550289,399;21478;styki_24
7422668,346;5550271,588;21478;styki_20
7422666,875;5550251,699;21478;styki_16
7422664,7;5550233,622;21478;styki_12
7422660,405;5550214,183;21478;styki_8
7422641,625;5550216,03;21478;styki_9
7422639,49;5550224,56;21478;styki_11
7422640,665;5550236,02;21478;styki_13
7422641,755;5550242,41;21478;styki_15
7422643,575;5550254,583;21478;styki_17
7422645,79;5550261,654;21478;styki_19
7422647,105;5550273,63;21478;styki_21
7422648,065;5550279,631;21478;styki_23
7422652,245;5550286,479;21478;styki_25
7422650,205;5550309,124;21478;styki_29
7422649,03;5550297,963;21478;styki_27
7422650,99;5550314,251;21478;styki_31
7422652,2;5550323,43;21478;styki_33
7422512,616;5550170,485;24908;wybickiego_52
7422569,745;5550164,755;24908;wybickiego_48
7422937,276;5550186,09;16603;pod fortem_7
7422875,954;5550172,61;16603;pod fortem_13
7422796,98;5550156,44;16603;pod fortem_4a
7422834,59;5550145,607;18273;rac³awicka_57
7422874,315;5550148,01;16603;pod fortem_2
7422885,596;5550146,945;16603;pod fortem_2a
7423508,82;5550474,351;9973;krowoderskich zuchów_4
7423408,37;5550802,503;9973;krowoderskich zuchów_15
7423454,545;5550759,754;9973;krowoderskich zuchów_13
7423489,85;5550633,297;9973;krowoderskich zuchów_9
7423298,37;5550472,413;32116;rusznikarska - deptak_15
7423298,415;5550460,934;32116;rusznikarska - deptak_13
7423297,835;5550436,225;32116;rusznikarska - deptak_11
7423056,225;5550513,077;11653;w³adys³awa ³okietka_57a
7423317,695;5550342,937;32116;rusznikarska - deptak_2
7423317,375;5550353,772;32116;rusznikarska - deptak_4
7423317,27;5550376,293;32116;rusznikarska - deptak_6
7423317,045;5550382,836;32116;rusznikarska - deptak_8
7423317,015;5550391,802;32116;rusznikarska - deptak_10
7423317,005;5550408,607;32116;rusznikarska - deptak_12
7423296,805;5550378,633;32116;rusznikarska - deptak_5
7423291,872;5550335,335;24908;wybickiego_8
7423297,11;5550349,043;32116;rusznikarska - deptak_3
7423534,567;5550248,625;24908;wybickiego_3
7424202,308;5550978,03;9329;korczaka_11
7424180,94;5550980,945;9329;korczaka_9
7424133,764;5550987,29;9329;korczaka_5
7424120,743;5550989,035;9329;korczaka_3
7424109,443;5550990,495;9329;korczaka_1
7424124,587;5551006,845;9329;korczaka_2
7424115,295;5551061,135;17466;pr¹dnicka_123
7424119,089;5551071,378;17466;pr¹dnicka_125
7424033,085;5550508,947;17466;pr¹dnicka_63
7424143,795;5550500,443;19803;siemaszki_34
7424135,135;5550454,646;19803;siemaszki_32
7423884,374;5550479,68;2063;bratys³awska_3
7423996,78;5550476,796;17466;pr¹dnicka_70
7424148,895;5550593,071;19803;siemaszki_38
7424113,984;5550592,205;10785;lekarska_10
7424103,255;5550593,46;10785;lekarska_8
7424149,36;5550619,291;19803;siemaszki_40
7424048,156;5550619,998;17466;pr¹dnicka_69
7424050,86;5550645,649;17466;pr¹dnicka_71
7424149,57;5550631,886;19803;siemaszki_42
7424149,665;5550649,78;19803;siemaszki_44
7424110,264;5550651,165;19803;siemaszki_46
7424149,975;5550675,905;19803;siemaszki_48
7424053,204;5550659,018;17466;pr¹dnicka_73
7424054,975;5550679,228;17466;pr¹dnicka_77
7424057,775;5550699,582;17466;pr¹dnicka_79
7424061,44;5550727,969;17466;pr¹dnicka_83
7424065,135;5550756,609;17466;pr¹dnicka_87
7424067,53;5550782,161;17466;pr¹dnicka_89
7424153,715;5550771,897;19803;siemaszki_62
7424153,2;5550799,948;19803;siemaszki_64
7424146,043;5550806,86;25948;zdrowa_11
7424141,865;5550807,325;25948;zdrowa_9
7424129,411;5550809,435;25948;zdrowa_7
7424098,224;5550814,16;25948;zdrowa_3
7424170,774;5550830,95;25948;zdrowa_2a
7424144,16;5550870,02;1132;bia³a_3
7424081,3;5550883,234;17466;pr¹dnicka_97
7424147,935;5550899,642;1132;bia³a_5a
7424148,985;5550906,88;1132;bia³a_7
7424150,13;5550918,85;1132;bia³a_9
7424146,345;5550891,507;1132;bia³a_5
7424132,59;5550904,284;1132;bia³a_10
7424130,93;5550888,396;1132;bia³a_8
7424128,985;5550876,56;1132;bia³a_6
7424134,335;5550918,25;1132;bia³a_12
7424136,205;5550933,145;1132;bia³a_14b
7424138,09;5550947,265;1132;bia³a_16
7424153,56;5550936,26;1132;bia³a_11
7424200,329;5550832,2;25948;zdrowa_8
7424208,539;5550831,965;25948;zdrowa_10
7424216,593;5550830,82;25948;zdrowa_10a
7424225,695;5550827,571;25948;zdrowa_12
7424298,673;5550813,24;25948;zdrowa_18
7424310,058;5550810,995;25948;zdrowa_18a
7424322,826;5550807,485;25948;zdrowa_20
7424343,834;5550842,095;25948;zdrowa_22b
7424355,461;5550839,165;25948;zdrowa_22d
7424361,261;5550798,21;25948;zdrowa_24
7424346,84;5550801,615;25948;zdrowa_22c
7424334,872;5550804,526;25948;zdrowa_22a
7424373,764;5550796,674;25948;zdrowa_26
7424390,928;5550796,71;25948;zdrowa_28
7424398,567;5550827,406;25948;zdrowa_28a
7424507,826;5550760,466;25948;zdrowa_44
7424520,888;5550756,864;25948;zdrowa_46
7424169,65;5550722,1;19803;siemaszki_39a
7424167,99;5550714,649;19803;siemaszki_39
7424172,025;5550781,351;19803;siemaszki_43
7424171,68;5550774,203;19803;siemaszki_43a
7424165,355;5550560,044;19803;siemaszki_29
7424869,64;5550576,501;26486;¿mujdzka_33
7424869,64;5550576,501;26486;¿mujdzka_33
7424870,69;5550567,36;26486;¿mujdzka_31
7424870,69;5550567,36;26486;¿mujdzka_31
7424876,994;5550536,356;26486;¿mujdzka_29
7424876,994;5550536,356;26486;¿mujdzka_29
7424883,628;5550529,743;26486;¿mujdzka_27
7424883,628;5550529,743;26486;¿mujdzka_27
7424714,266;5550589,579;26486;¿mujdzka_32
7424714,266;5550589,579;26486;¿mujdzka_32
7424699,355;5550570,311;26376;¿abiniec_4
7424694,05;5550539,625;26376;¿abiniec_8
7424699,284;5550521,227;26376;¿abiniec_10
7424698,721;5550515,433;26376;¿abiniec_10a
7424663,275;5550494,515;26376;¿abiniec_19
7424613,869;5550530,192;20551;solskiego_14
7424668,685;5550536,191;26376;¿abiniec_13
7424669,395;5550546,222;26376;¿abiniec_11
7424670,315;5550552,77;26376;¿abiniec_9
7424671,775;5550563,09;26376;¿abiniec_7
7424673,47;5550571,496;26376;¿abiniec_5
7423994,9;5550461,953;17466;pr¹dnicka_68
7423957,295;5550444,106;17466;pr¹dnicka_68a
7423986,19;5550390,84;17466;pr¹dnicka_66a
7423984,605;5550379,118;17466;pr¹dnicka_66
7423982,905;5550365,016;17466;pr¹dnicka_64
7423980,931;5550348,944;17466;pr¹dnicka_62
7423979,265;5550336,369;17466;pr¹dnicka_60
7423964,725;5550220,343;17466;pr¹dnicka_50
7423971,64;5550235,412;17466;pr¹dnicka_50a
7423958,509;5550199,295;17466;pr¹dnicka_48
7423943,15;5550151,156;17466;pr¹dnicka_46
7424006,16;5550288,907;17466;pr¹dnicka_41
7424009,9;5550320,407;17466;pr¹dnicka_43a
7424013,315;5550348,564;17466;pr¹dnicka_47
7424015,965;5550370,812;17466;pr¹dnicka_49
7424019,38;5550396,431;17466;pr¹dnicka_53a
7424022,34;5550419,533;17466;pr¹dnicka_55
7424023,885;5550432,478;17466;pr¹dnicka_57
7424027,55;5550463,147;17466;pr¹dnicka_61
7424117,996;5550383,297;19803;siemaszki_28a
7424114,265;5550367,727;19803;siemaszki_28
7424147,65;5550391,721;19803;siemaszki_21
7424105,455;5550292,321;19803;siemaszki_20a
7424106,075;5550298,471;19803;siemaszki_20b
7424146,06;5550425,48;19803;siemaszki_23
7424465,155;5550377,804;20551;solskiego_3
7424529,731;5550360,01;20551;solskiego_4
7424558,072;5550404,879;20551;solskiego_8
7424650,215;5550416,783;26376;¿abiniec_33
7424647,345;5550408,801;26376;¿abiniec_35
7424645,01;5550399,343;26376;¿abiniec_37
7424681,44;5550442,579;26376;¿abiniec_20
7424661,249;5550479,661;26376;¿abiniec_23
7424661,835;5550483,991;26376;¿abiniec_21
7424654,824;5550434,266;26376;¿abiniec_31
7424654,63;5550444,381;26376;¿abiniec_29
7424656,88;5550452,599;26376;¿abiniec_27
7424659,885;5550469,68;26376;¿abiniec_25
7424636,511;5550245,947;26376;¿abiniec_46
7424543,603;5550539,53;20551;solskiego_13
7420166,8;5547926,145;10003;jadwigi_190j
7426235,695;5548136,044;3206;cystersów_13
7426212,58;5548133,883;3206;cystersów_13a
7421327,955;5547456,76;10003;jadwigi_101c
7422974,993;5546531,417;20187;skwerowa_7
7422569,195;5546537,85;25358;zagonów_7
7422582,741;5546552,055;25358;zagonów_5
7422601,347;5546501,853;17442;praska_17
7422574,143;5546486,904;17442;praska_19
7422537,662;5546509,463;25358;zagonów_17
7422663,496;5546515,865;17442;praska_13
7422722,274;5546632,02;23257;tyniecka_12
7422704,174;5546631,05;23257;tyniecka_13
7422697,216;5546630,675;23257;tyniecka_13a
7422679,671;5546628,635;23257;tyniecka_14
7422629,196;5546499,71;17442;praska_15
7422815,865;5546615,916;22179;szwedzka_4a
7422968,668;5546492,589;20187;skwerowa_9
7422832,14;5546422,12;22179;szwedzka_17
7422977,076;5546250,34;3811;dêbowa_18a
7423047,98;5546262,755;661;ba³uckiego_30
7423314,114;5546829,462;9186;konopnickiej_7
7423182,943;5546706,643;3806;rynek dêbnicki_13
7423185,691;5546671,719;19000;ró¿ana_4
7423196,196;5546661,384;19000;ró¿ana_6
7423204,32;5546653,1;19000;ró¿ana_8
7423278,89;5546615,914;18099;pu³askiego_3a
7423286,139;5546672,472;777;barska_15
7423297,95;5546650,27;777;barska_19
7422997,837;5546323,795;25393;zagrody_8b
7422988,089;5546363,355;25393;zagrody_8a
7422542,116;5546513,912;25358;zagonów_15
7422765,496;5546636,979;23257;tyniecka_10b
7422813,244;5546642,179;23257;tyniecka_10a
7423172,801;5546697,121;3806;rynek dêbnicki_12
7422785,775;5546605,256;22179;szwedzka_3
7422743,043;5546633,7;23257;tyniecka_11
7422814,77;5546621,074;22179;szwedzka_4
7423334,406;5546768,415;17334;powroŸnicza_2
7423287,095;5546713,206;777;barska_10
7423280,549;5546749,837;17334;powroŸnicza_6
7423276,236;5546738,422;777;barska_8
7423278,032;5546687,955;777;barska_13
7423303,984;5546638,832;777;barska_21
